users,precision,recall,mape
ECCC0H3x5WJCRNwsT0CkFw,0.0,0.0,NaN
X5T45QxyLjnuXohkvE3Rfw,0.05,0.25,0.75
US4cngzcLZBPSgHVn9gq0A,0.01,0.16666666666666666,0.8333333333333334
IZKX8BHHjS8YwHIVi9KJ2g,0.01,0.14285714285714285,0.8571428571428571
JFA0FSgyKNYl0nmt9mKoLg,0.0,0.0,1.0
0eKveDmdH0D7lALfFrLe2g,0.01,0.125,0.875
18qEoFOVEernpVLh97PQPQ,0.05,0.2,0.8
LY1iz1qMdTiS7RiGORoRUQ,0.0,0.0,NaN
SR9KgvoaxcBsSd4Gds8LnQ,0.04,0.4,0.6
VeHY3rZiBBhVIORWKbSYIA,0.0,0.0,NaN
XJYFjbH-oTmu2dATTqyauQ,0.0,0.0,1.0
kn1ya_7VhGLx7iyl_sSc9w,0.0,0.0,NaN
HwkJ5Mdkv9klRcWReR3dkg,0.0,0.0,1.0
FaAb-CoKW4xDvLTSPtEbgw,0.0,0.0,NaN
tWJrrj2WUCCU5l6DwvRnOQ,0.0,0.0,1.0
EYkzxQlabF-XBVD_EB0maw,0.0,0.0,NaN
tes3r9YwbjOprFAbJoRc7A,0.03,0.1875,0.8125
M3YpU8fRyTZAQIn08bDT4g,0.08,0.47058823529411764,0.5294117647058824
J6wgQxpoLbGczm2gQy7e4Q,0.0,0.0,1.0
SNQcE_Bc0QAbxFu5F1dTzw,0.01,0.25,0.75
JAs3HUu6w13nOXTp2ofkxA,0.02,0.2857142857142857,0.7142857142857143
xR4engcg6Vm8xToBgKI5FA,0.0,0.0,NaN
DG094chY97v10Wa5KzontQ,0.01,0.14285714285714285,0.8571428571428571
uaKkElyWMAQC5m3KjuM7mw,0.0,0.0,NaN
TPAajv-80DK-uXvWp0AOkA,0.0,0.0,1.0
OEhvAJ8L1HANuypeKho-OQ,0.01,0.058823529411764705,0.9411764705882353
nOlszhxmkJhdk8PVQHLKuw,0.01,0.1111111111111111,0.8888888888888888
lEt3f6I5jdZPAIHVERbMPQ,0.0,0.0,NaN
-d78vV86WnU2uWac1fEntA,0.04,0.08695652173913043,0.9130434782608695
Z1Ce1N6F7vw9pKnsv8MtRA,0.04,0.36363636363636365,0.6363636363636364
7yi6Mrk1sCU2REZegMf9zw,0.0,0.0,NaN
UukeKKGRl1ujuccH0mXc6w,0.0,0.0,1.0
__coGeYC9iki1e9MVyOvew,0.0,0.0,1.0
dyhTHLIf6eWBvU78Y3T06A,0.0,0.0,NaN
_9WKSGfBn193Wl3vd7kt1A,0.0,0.0,1.0
EabxeG8lOVaWHrRJYHDrIA,0.0,0.0,NaN
3uPAF2-YwiTUN5NvVH6pIQ,0.04,0.36363636363636365,0.6363636363636364
S5dGv1vID1hoBZm2A9fK5g,0.0,0.0,NaN
513UyDhbxXJsiNQ26jfBOQ,0.02,0.1,0.9
gctpnYIeTYyR4rxVGHeXkQ,0.0,0.0,1.0
w-8dwH60e8aoPVlrElEsZQ,0.0,0.0,NaN
ibO3x7W0znfQ-Jmq5IP0Bw,0.0,0.0,NaN
wqd3mWZBAO6rQT-BISy3Vw,0.0,0.0,NaN
5xCkPXiBjb6lWtUZ0Bwc0w,0.0,0.0,NaN
1BjI1-O1gxSt8TRO0yD8Gg,0.0,0.0,NaN
PdCR2ElSc0cVym5dCN3Zsw,0.0,0.0,1.0
a3TYCglZRpfeA9kXTGtqgw,0.0,0.0,1.0
KGsXnYHvYddGaL_jyl0DMQ,0.0,0.0,NaN
m1X96vPIYRja96l0O0G-3Q,0.02,1.0,0.0
lJaMhVl641JJhTZhR3s_EQ,0.0,0.0,NaN
SCYd8BnpdTCoGIFUIw_SWA,0.03,0.42857142857142855,0.5714285714285714
U7NLhaVfOJrHb9XLsZbJnQ,0.0,0.0,NaN
TYCkjEHPSJSnFb6m6GDluw,0.0,0.0,NaN
jfYO9Y76N5BmfiCg-cTUXw,0.02,0.14285714285714285,0.8571428571428571
je5k8a3qIOM0VJE5MaxsfQ,0.0,0.0,NaN
QfVwn4H_FzWve_eH46iesg,0.02,0.4,0.6
IrrhCbPfqaqULmseqmU1Iw,0.01,0.2,0.8
byS5I9HMlMqjiTrjqnCscg,0.01,0.25,0.75
uch01q0I89VjLtfHXR5r-A,0.0,0.0,1.0
0i0kq07veTtdbRaOABEGiA,0.02,0.14285714285714285,0.8571428571428571
NFgvM7LMx5Ocsxr7J2_sVA,0.0,0.0,NaN
Hyli6YWc-0PxRAerObzZIQ,0.02,0.4,0.6
HPuywU9mgUcRwf7W-yYz-w,0.06,0.23076923076923078,0.7692307692307693
NKzLGod9KhAItpe73lI6OQ,0.0,0.0,NaN
Qr_rXsbGjxT-qlxVrO0-jA,0.02,0.25,0.75
Pm1bHgmnkOJOFkHPAr7PjQ,0.0,0.0,NaN
GSvZ1ZJmVqQA9O2NVfO1TQ,0.03,0.375,0.625
QFrp4w7wcQuXRzod0IB-qg,0.0,0.0,NaN
aTZrRPRWYDASTaKa_es9ew,0.0,0.0,1.0
R0cisAa6G6C3S8300CG5Cw,0.01,0.16666666666666666,0.8333333333333334
tUZtqzqE0bIOcLelcR4opg,0.0,0.0,NaN
PXe-x5SAMzAEn8EOBCVgeA,0.0,0.0,1.0
dPyoiUYkHngAkns1gzzhFA,0.07,0.19444444444444445,0.8055555555555556
sJX-ZcPQbXF8NgPzI-cutQ,0.01,0.14285714285714285,0.8571428571428571
ePfhvRM-deQgMduESHRWDg,0.0,0.0,NaN
BqFDXIFtaDuL08gKJHqGWg,0.0,0.0,NaN
rPJZ0Bh1Dj-Rw6Yu3iQwVQ,0.0,0.0,1.0
dvgzLpLii0MOlR-X59MlGg,0.0,0.0,NaN
IqIpCfg0qDhIkaUJGKzlyw,0.0,0.0,NaN
7WgEslpFcToO1tg5di5tHQ,0.0,0.0,1.0
3R_dB9VQ_D3WPJEw7pmorA,0.02,0.15384615384615385,0.8461538461538461
Fx471oyzcBl2Hu6IIIhJog,0.0,0.0,1.0
LP883AysBJqOAIzQnIvqnA,0.02,0.1,0.9
fQH_rE23qWixF0uvTl3Vcw,0.04,0.25,0.75
Cu2SMcEYiSkmi9sZE5Zb_A,0.0,0.0,1.0
NwxF1Ftc-4P5Pl_SSXThQA,0.03,0.25,0.75
D6x524bTNd8y0cxZlQ2GeQ,0.0,0.0,1.0
E6mMNnlg8btB-Lz7b5BovQ,0.0,0.0,NaN
wlc3ueOUwo5e3NFqeVWeDw,0.02,0.18181818181818182,0.8181818181818182
1uVmN3vSvxCrxijXFwtIrA,0.01,0.25,0.75
Zw17POvq4lFh7hRPvQ016w,0.0,0.0,1.0
kT8PCNJ3RnBXHJEZCaM5_w,0.0,0.0,NaN
EJ7ZhRHsMWj8du77LX34gw,0.0,0.0,1.0
TFZa8dznrrZYHzFSuy2x_A,0.01,0.14285714285714285,0.8571428571428571
RpkOypoYyls44Dfi3ENzvw,0.0,0.0,NaN
qZB8BZ2ZzMF0VfIGhttu7w,0.0,0.0,NaN
cD76r8Rfg7xcUqso9HEjSA,0.0,0.0,NaN
O8Y1xzL-qoHySb7zfadZ8w,0.0,0.0,NaN
YmK6PYrnHikusFZh7z0Kuw,0.03,0.14285714285714285,0.8571428571428571
3FoZifwueCU8O89nETEH4g,0.0,0.0,NaN
qCzx039NVrJkWnZEqQ1JKA,0.0,0.0,1.0
pgUQjUl_2G5L9EreDzIjSw,0.04,0.17391304347826086,0.8260869565217391
B7AjB8W2BWJtXPjweJs9pw,0.0,0.0,NaN
weEGoP3p9c6MktH54FFusQ,0.0,0.0,1.0
1sGYXSkJHPhJ6wQtc-RbZw,0.06,0.2222222222222222,0.7777777777777778
7SZAVtiobewY6B6QcqNYyw,0.03,0.3333333333333333,0.6666666666666666
YX98pz7G4n0wqMmyfmxYuQ,0.0,0.0,NaN
Apwv9r-1TXGoJmUo6Ye2Qg,0.0,0.0,NaN
iCQKx9z2lHlDlZe0hOSqFA,0.03,0.125,0.875
E9ebT1nhvsbQ5MXN7FqhhA,0.0,0.0,NaN
5FAD2Yq7DLBQ_-ef1iDA-A,0.02,0.1111111111111111,0.8888888888888888
v8QnvfWXCf4651Bxg2vvIw,0.0,0.0,1.0
-5IhsZXkCka8u8LVksXKLw,0.02,1.0,0.0
sOZfGLRjhcEjAKBLZKcJGg,0.0,0.0,NaN
_AJwWscnIRVtdxXuYXAHWQ,0.0,0.0,NaN
46aM0kni0GXjS0zx0-zTfA,0.08,0.15384615384615385,0.8461538461538461
vBSzgSvcawxtaDuIdi9hCA,0.0,0.0,NaN
SBnmBbp_2em6cdA7z0-duQ,0.02,0.5,0.5
dZv5rN0OBhtSrKorY7NIUg,0.02,0.2222222222222222,0.7777777777777778
QDf5uQRgy-kZScN4EVUKZA,0.0,0.0,NaN
w34SWUnjFpmpQMYOLrs51A,0.0,0.0,1.0
PEwOXAd4Wj4WbEoKHpthDQ,0.0,0.0,1.0
oAY9bi0LcT-hM46cWE_vHg,0.0,0.0,NaN
zTCwJg0hPY_cb3vWY0XMbg,0.01,0.3333333333333333,0.6666666666666666
8Qa3iAGgtj_sFkcMcm8CZw,0.0,0.0,NaN
mojLel7f197FGJ3xuOBtzg,0.0,0.0,NaN
j4-bLOJY9fK11pFzQdxxww,0.03,0.42857142857142855,0.5714285714285714
7ZCzdxn--juDKPnulToDtQ,0.01,0.125,0.875
LBaYEbcyPdqmDDdQz4osXA,0.02,0.2857142857142857,0.7142857142857143
9VSF4TdGoqX69qWTMuKwaA,0.0,0.0,NaN
WKpADdu_0YjbD7Kmd2aEQA,0.0,0.0,NaN
_ljpq8dIA8Jajy8XilXKbg,0.0,0.0,1.0
e9V-hsaLlQIFvo5GnJIkbg,0.0,0.0,1.0
EvOn3tsqrOapQKUPyhr2IQ,0.0,0.0,NaN
MQwSyZ2MZ6N7rtAmphZCow,0.04,0.11428571428571428,0.8857142857142857
PaUcJDgJX3pEbCIFX0R5fw,0.0,0.0,1.0
n5wQ7qm2QZY9iB8c25pzxA,0.0,0.0,NaN
SvrmniAMjLIKM_2MD0Ba3w,0.0,0.0,NaN
b9xOA9iedNV9Njvqx5Orkw,0.0,0.0,1.0
QKvIXRzpdnACf4WomKIkww,0.0,0.0,NaN
6wQ-jgk9nPlt-_5iSHWKew,0.0,0.0,1.0
MCTmcFSTp4Xewa5UM-mbMA,0.0,0.0,NaN
XquPzSmk1ew379R9QguZoQ,0.01,0.5,0.5
43BzJWwV06Y_YnMRRMt_Kw,0.0,0.0,1.0
ZyNaPQFOsaKOOLHTFVAdZw,0.01,1.0,0.0
Zwjb6xl2zzdw1AOwfh46-A,0.01,1.0,0.0
Tr7YMpWd1XZdXdm35CatqA,0.01,0.3333333333333333,0.6666666666666666
toPx4EV7yhnMwWGoFVCDvw,0.04,0.2222222222222222,0.7777777777777778
9uE0smG2bwgkI95RPj0lPQ,0.01,0.3333333333333333,0.6666666666666666
FH9LruCl0I_eVUdIX_o_Aw,0.0,0.0,1.0
N_IFBJrVN5CVRNi4UmKf1g,0.0,0.0,1.0
kG9Woydti8wJNe5QQ4davw,0.0,0.0,1.0
NMmu4oC-YRqdi0WY9pV78g,0.0,0.0,NaN
TJ6Nj6FoLgO8MhF4twFxjw,0.0,0.0,1.0
DfvT4F5Eqx9Xr3Ei3GYWPg,0.0,0.0,NaN
xnwBDyFmuonCo7fTZw8-fA,0.02,0.18181818181818182,0.8181818181818182
jOERvhmK6_lo_XGUBPws_w,0.0,0.0,NaN
vgKsPicPEr9adOg_ck9yGg,0.0,0.0,NaN
cKpBRurDHfW3z-YwZbKWlw,0.0,0.0,1.0
2D2bPTst5z5BdaHTdYTA-Q,0.01,1.0,0.0
v7FPnMzdbl6J7U_8H1BWZA,0.08,0.13333333333333333,0.8666666666666667
63iMAf0pB9au28uOteas3Q,0.0,0.0,NaN
EOxdQuedwe_2MkdLnX7MAA,0.0,0.0,1.0
OFksM3859Kji6eEZgDSppw,0.01,0.25,0.75
vailGHtkJcb6O0lETZ8LhQ,0.0,0.0,1.0
-YG1tE3xBx5ePEId38MZqQ,0.04,0.2,0.8
PdgpUK6fHArEXsPcKFHXOg,0.0,0.0,1.0
6neB0yDfgm4fzvu31_1mRQ,0.01,0.058823529411764705,0.9411764705882353
qOn1VFThKD5y5zrFEQXpGA,0.03,0.15789473684210525,0.8421052631578947
YIMeEHUYm69m-Mqf-NjPHw,0.0,0.0,1.0
tJfV-r8EuxsTSOReSdCvEw,0.02,0.2857142857142857,0.7142857142857143
TqPiJAXEJGUjsLRIMIt-8g,0.01,0.3333333333333333,0.6666666666666666
YVA_AWHOOq452FCPgRrUnw,0.0,0.0,1.0
TBLdjYJMIDaM6dB23AenLw,0.0,0.0,NaN
axGqLJ9UWb7P4sBXafOeeA,0.0,0.0,NaN
1vuWvfjdGF106in2K1z-VA,0.0,0.0,NaN
ucj0RT3ZsWHFXQssLq-wmQ,0.0,0.0,NaN
tnTknVchC57yhJCNAfHjRw,0.01,0.0625,0.9375
LQUr_l2wzHAuy_oWtBFESQ,0.0,0.0,1.0
YJYFsF4z-C2qODH5HnGXiw,0.0,0.0,1.0
jhhHm3Vk9ZlP21WdY_5R0w,0.0,0.0,1.0
t7b1lU39lHosuU9_U4jeuQ,0.03,0.1111111111111111,0.8888888888888888
BFTxzvXftqqBFgfry1kBgw,0.01,0.14285714285714285,0.8571428571428571
sCafWhoAkjZXNtgdRYb74Q,0.0,0.0,1.0
MmouFCxOnr7rQscf6yjqTg,0.0,0.0,NaN
yqmM7T2VFZI-WnxGKvtWWA,0.02,0.2222222222222222,0.7777777777777778
sOudRDE_R3VYni0rEYFkSA,0.02,0.2857142857142857,0.7142857142857143
6j0ZYV56UrMgmZaFp7rGTg,0.02,0.5,0.5
dOnOo4HomWUO33QgdOk2GA,0.0,0.0,1.0
mVrNLm-_IeJ3MABgqjEvvQ,0.0,0.0,1.0
XTXVPAkymeR9dkBiuQjKig,0.06,0.1935483870967742,0.8064516129032258
RB3_GtWgvQYTLu3bxY2-VA,0.0,0.0,NaN
CWWjR_FeCVTln402tqRIxQ,0.01,0.125,0.875
aA5DgDHTYyH9HJ2Ahg6IKw,0.0,0.0,NaN
0xUJ54dIGd7xlZy_-2jMvA,0.03,0.6,0.4
K0sapHOlhlGNjx3GBeSf5A,0.0,0.0,NaN
v-ycLH_ziGCe8n6czSSl4g,0.02,0.25,0.75
Awjh-o56eCiYd5Fxk2D-aQ,0.01,0.1,0.9
qCAp_3XHWYqkeX_iQny0iA,0.02,0.25,0.75
OIgSMLPKe1PDtP5I-1FrWA,0.04,0.36363636363636365,0.6363636363636364
mVujWzkq56Rf88w-9HuPIQ,0.0,0.0,NaN
N4QYc-GnE0RWbXqKna_tug,0.0,0.0,NaN
m2xXzkkKFxzx_yG29y3q8A,0.0,0.0,NaN
bm-vxJ3YgmILg4HJCHrsNg,0.0,0.0,1.0
Bv13-l4HTz-pt5kS22y9LQ,0.01,1.0,0.0
paI1g754aHdEMEbhLy3Yyw,0.01,0.125,0.875
K-w94EzfWkpl8YhpTeqW0w,0.03,0.14285714285714285,0.8571428571428571
xHhJ7w9DQ7TY_0fU0HgKng,0.0,0.0,1.0
xABlzueuASJi8XeZ4ezkOg,0.01,0.3333333333333333,0.6666666666666666
pW08HeUH6SJGBewy15PD2A,0.02,0.058823529411764705,0.9411764705882353
sB9W6Tbr1A-ERfUXwJxirQ,0.0,0.0,NaN
_9vJCeT1JuvoNgga7WzQMw,0.0,0.0,1.0
LG-FOXQL0zUcRQuqkhq-Zg,0.08,0.2,0.8
121ruQUFk6Bl2V1wBwa31A,0.02,0.06060606060606061,0.9393939393939394
nGoKau64-PtetuzfcRW3jA,0.0,0.0,1.0
RAVJ9h2pbejfvuzPknleMg,0.0,0.0,1.0
XEHZoTDWjw3w-gcQyYIe4g,0.0,0.0,1.0
UeJ98sMQWrl5cJJqSeOsNA,0.04,0.16666666666666666,0.8333333333333334
dJP1RDSrtDnSDCM2i23Wow,0.01,0.5,0.5
9sldtsoM9MFEyPEss0L9kA,0.0,0.0,NaN
YF3KmwYMeONIfX02OTxwFw,0.01,0.16666666666666666,0.8333333333333334
wAqiSluTMo_2T-dTN4Bozg,0.0,0.0,1.0
9pNcdrQLWWrX0vEGGJlEbg,0.11,0.22,0.78
o-yJdYdGSdWZVteh2hoQ3w,0.05,0.5555555555555556,0.4444444444444444
wUgRsMwL-BCreuMBgmFdWg,0.01,0.2,0.8
cp0zNS_4chviJdhrSbEdqA,0.04,0.4444444444444444,0.5555555555555556
BKiJK6elXpyHvQnaUr-HfA,0.02,0.25,0.75
-fQPzH-e-ubDIiLQhybEjQ,0.0,0.0,NaN
jfGevhcYLxY13Fa3drpzoA,0.0,0.0,NaN
UG4EKu13JRwzRix6ESINdg,0.0,0.0,1.0
KiwvYxl4NPyxo-hptrjZCQ,0.04,0.21052631578947367,0.7894736842105263
V2t_oLWYP1TPVdNQhk1L3Q,0.0,0.0,NaN
I9_Eevm2Be99teo5v9qNwg,0.01,0.5,0.5
skTNZm-PocYP9hu-KajqNQ,0.05,0.45454545454545453,0.5454545454545454
y5zqSJE-rFihsKmUZRbbRg,0.1,0.3125,0.6875
-nIVKbFxgBMHPVRJV2Djqw,0.08,0.3333333333333333,0.6666666666666666
3Y7KI-jzy8rMgzAxGgfNDQ,0.1,0.5555555555555556,0.4444444444444444
yrGIgk5eaWy-eewLNv4KHQ,0.0,0.0,NaN
c0cwsmq9LGkKW8RrlTVJjQ,0.0,0.0,1.0
3AV5ONopdwL5qKYW20SRdg,0.02,0.10526315789473684,0.8947368421052632
Sg0TMTIkaBXYGKMbEI2VnQ,0.0,0.0,NaN
-Oie56SGK0UeTV0J69Ixuw,0.04,0.12903225806451613,0.8709677419354839
7-AWd-scZgeANicAbg8H8Q,0.02,0.2222222222222222,0.7777777777777778
vLdqjcFMYlCwdVDkPo6hTw,0.02,0.1,0.9
9w-cC26Oe48rdzN1mh13sg,0.01,0.125,0.875
zFYs8gSUYDvXkb6O7YkRkw,0.03,0.3333333333333333,0.6666666666666666
niKu4se6xtf-ctlm0udr1w,0.01,0.14285714285714285,0.8571428571428571
RNI2SJkPGW9L4Wm2YSxcMw,0.01,0.1,0.9
uxR4jshIdy8mdAX7pCpSZg,0.0,0.0,1.0
BeMrTqigcLyK6LnVj5pugw,0.01,0.1111111111111111,0.8888888888888888
9nfVh6e4WVmBa1OQqgRTNw,0.03,0.15,0.85
yis0tDX83YnFLzUbKZ_KFg,0.04,0.3076923076923077,0.6923076923076923
-8rSnT5ztVk6vmTDkxTqsQ,0.05,0.5,0.5
SxvvrztdHI54Eywr-wo2aw,0.0,0.0,NaN
ZhqGf9IFlKQU5rCdswQ_0A,0.01,0.1,0.9
Eg5niduTCVnaIBzGmoLiVQ,0.0,0.0,1.0
1WMkREeVSBvXZ6QON44ucA,0.04,0.5714285714285714,0.42857142857142855
WE3juJ0iRPsQ6e18VynwDQ,0.03,0.17647058823529413,0.8235294117647058
Ij7OcAO5FpoNKxS1RzNoWw,0.0,0.0,NaN
NwPnvTALYMNZgdiwHHkuAQ,0.0,0.0,1.0
AoKTwYVgJHAJHUOUF2KgOg,0.01,0.25,0.75
a85qPvr6L63PF0v9Zs8ZAg,0.07,0.2916666666666667,0.7083333333333334
li7AtdY322dAqBGicsgL0g,0.0,0.0,NaN
jo60zrF4XcpgVdKl1IP6Sg,0.03,0.42857142857142855,0.5714285714285714
-SYiyzPXaWJe8XZGT-TqGQ,0.02,0.18181818181818182,0.8181818181818182
WdZXKWoC9OC72kkvHZhUgA,0.0,0.0,1.0
Gg9KjmpnDbn_UMKchUtdHw,0.0,0.0,NaN
B820kFgFc1HyTFIuMoWH-w,0.0,0.0,NaN
dtHhxDp8XspV_rOwGmhFEw,0.0,0.0,1.0
NWuFF7-HjYE9dvt_xGbEhw,0.0,0.0,NaN
LGSCqlNcHHv0cOF8u_eBxg,0.0,0.0,1.0
asL1d04xS3y8YQtU5ota-g,0.0,0.0,1.0
KZvcXtsdMbaQQ2DNGFwCjw,0.02,0.6666666666666666,0.3333333333333333
W0VE9M7Dikrpol8j1_QqyQ,0.05,0.16129032258064516,0.8387096774193549
9O7zwx1-myvPrWEjHMNizw,0.0,0.0,1.0
1Z8g8lyU6ILsItOKJmJmxQ,0.0,0.0,NaN
aMN80DrgGyk--Nf2Du9M9Q,0.0,0.0,NaN
XPZVfP7DQCSL3Nb9t2vxsA,0.03,0.17647058823529413,0.8235294117647058
FfAv2iM5wmFgmoXvLJ_JUA,0.01,1.0,0.0
0Bm2BA66nUSJtgpOI9XBPQ,0.0,0.0,NaN
GRQeDtlWc1LLbwMuxFESKw,0.0,0.0,NaN
1dfzvrCvSwsDPW4Wg9Opsw,0.01,0.1111111111111111,0.8888888888888888
nzoDnGgqbUS0HLUFXz6C-w,0.06,0.375,0.625
ygzPtkyH0mV1KfVynPE5Yg,0.0,0.0,NaN
XuuUQeBcibvbFvWyFhFz5Q,0.01,0.16666666666666666,0.8333333333333334
OF9G7kmQq7yJ691Iqf6BHw,0.0,0.0,1.0
m0Y9cnGMwIuqxQq92Z0YCQ,0.0,0.0,NaN
cTkwhMLSavNOO_swPKf-ZA,0.09,0.34615384615384615,0.6538461538461539
OvYN86BmZyP87SaTO7mHkQ,0.01,0.03333333333333333,0.9666666666666667
--Nnm_506G_p8MxAOQna5w,0.05,0.21739130434782608,0.782608695652174
GoARWqayYXgYsW1cKTi4Mg,0.05,0.17857142857142858,0.8214285714285714
IjWOxi19ijj88BKi3pCj9A,0.0,0.0,1.0
o7NMUfN_8HrSC6waZkLpKA,0.0,0.0,NaN
55e_HUm0WQ64rT0kIixiXA,0.0,0.0,NaN
T5Keo3p2T6iMWOhKgpEsug,0.0,0.0,NaN
NMG0Cq6-7qtC-2MxbWwgNQ,0.0,0.0,NaN
yU8ae_0ls8kFut5ZAQOvog,0.0,0.0,NaN
MzNJ_gbrAbmPrkb6rF4o8A,0.01,0.25,0.75
DzyBToexbfik0zt7ppky-Q,0.0,0.0,NaN
yH3Jyu5vRTAJ8uMAD2bLGQ,0.0,0.0,1.0
qN-Hw7ocriLHamOyCCrNzg,0.0,0.0,1.0
NlSgpNwRmf3ZVgJJjDTZQw,0.0,0.0,NaN
CyL4Nh9VHti5oIfcWevRIg,0.01,0.3333333333333333,0.6666666666666666
ZoaGfcb5U1RCZhBXpHYJBg,0.0,0.0,1.0
F78tJHr0qW6FsYBtWMmLpA,0.02,0.2,0.8
xwXw5HW3Y6Gr37V0KxX8sA,0.0,0.0,NaN
dqNRPhVGZXPzTWDFGQO0ew,0.0,0.0,NaN
5PDxvB-QQ5VgzukfZ0zlag,0.02,0.11764705882352941,0.8823529411764706
5ANQiGT0d0RWMJG1LCvNWA,0.0,0.0,NaN
gOYgSEbE-Z7cqGsgGW3LBg,0.1,0.2,0.8
9gZ4pQHdK6v8xMLig6EEFA,0.04,0.12903225806451613,0.8709677419354839
iCkgHkZZIcSGK5yIxAZhGg,0.03,0.1875,0.8125
NTeMyq3IRsJG3179m5AmGA,0.0,0.0,NaN
3GTA-I4rncD3zTg88VJqPA,0.02,0.2,0.8
np2cEu_LDw4R8Xg7sZK3zQ,0.0,0.0,NaN
hyJiSA9B91qAzRXvMus62A,0.01,0.1111111111111111,0.8888888888888888
GRJocDslz2yHCODF_c8ioA,0.03,0.2727272727272727,0.7272727272727273
qrjoN017IOJbcHWmKy7Wag,0.0,0.0,NaN
4DaYRzOMGcn2zoWkHLNBjA,0.0,0.0,NaN
L0IBmSMZwmJsnw0SrcFx9g,0.0,0.0,NaN
SaL1BUnJes5SCmqm5rufdQ,0.0,0.0,NaN
QGX5wOzqUxnfd8sePiNQWA,0.02,0.4,0.6
W9MPolPlUiUEXYfGnYiHEQ,0.0,0.0,1.0
3cC726zwgerKNNasnidAww,0.02,0.5,0.5
hZFzo6HD06gtj4J7O2ki_Q,0.01,0.1111111111111111,0.8888888888888888
I9B8lfpZZIcbsufNEfYHkQ,0.0,0.0,NaN
d5-_loBSM81yS4RaU72bug,0.04,0.2222222222222222,0.7777777777777778
HUN33bP2LofcZctrpOyKZQ,0.0,0.0,NaN
zll3LTwpmtnVV0ilH37ENQ,0.01,0.06666666666666667,0.9333333333333333
SfRsElsYGxIwuCjSNfNMjA,0.0,0.0,NaN
XPhKXWJCGyTTMNXQ_swZpQ,0.02,0.5,0.5
hf27xTME3EiCp6NL6VtWZQ,0.0,0.0,1.0
B0muVEQdT02pR7no_JmzOw,0.01,0.14285714285714285,0.8571428571428571
nOb2Z9ytzw9o8ClyH5_b7g,0.0,0.0,1.0
h2AML5vaZ_YNAnS_Q1oraQ,0.02,0.08333333333333333,0.9166666666666666
SRN-V8i46gxA3kHXsRD8OQ,0.0,0.0,1.0
SRK_sUnvRmMwfexoL_DLQA,0.05,0.18518518518518517,0.8148148148148148
lZq4yJbBv2DXCL0vsDFveQ,0.0,0.0,1.0
sxrkRI8Ncd8pysgkC_oLxA,0.02,0.2857142857142857,0.7142857142857143
-ajqjNKLQUtthACttISgvw,0.01,0.1111111111111111,0.8888888888888888
M9rRM6Eo5YbKLKMG5QiIPA,0.01,0.08333333333333333,0.9166666666666666
kc-rnN-ndnFTdHG4TfIgeQ,0.0,0.0,NaN
rKxcEeL7ar09x5TumBVhkg,0.0,0.0,NaN
TlVlPWyB7PyHFI0aXVDVhw,0.0,0.0,1.0
y5Ak9VZeYWjaX52lb1hjXQ,0.01,0.5,0.5
asU36VZTCvu6E40p8Bx2sw,0.08,0.42105263157894735,0.5789473684210527
UX28ep0annK4d4uBFB0R6w,0.0,0.0,1.0
hwFi27N7MTPH5MbUv-vRyw,0.01,0.2,0.8
nyFqLcDf5d8AHk3uvoZHnQ,0.0,0.0,NaN
eBytDMXhIcjfcCfXgL4pgQ,0.02,0.18181818181818182,0.8181818181818182
PGh1RQ55_lLi4A7LNZtMHg,0.0,0.0,NaN
9jA5_7o9V4m6i8ZRb4t6LA,0.01,0.14285714285714285,0.8571428571428571
Ix3S4HeKL_NNV-rrVIxngw,0.01,0.2,0.8
mecFyXln0N3twYCeiNy4pg,0.04,0.23529411764705882,0.7647058823529411
4cZ3f3i0Slv2W9mLN_VZBw,0.03,0.23076923076923078,0.7692307692307693
wcDhhBk1d0_lCdvB8sds1g,0.04,0.21052631578947367,0.7894736842105263
A6uuQp6f5OKYKJoTxeqCGA,0.0,0.0,NaN
PfpRvMAESbC2bC8FUIMdNg,0.01,0.06666666666666667,0.9333333333333333
B58QGMCVK2Ww3L_87xmP7Q,0.0,0.0,1.0
OyLtK_Q2I4Jw0rtfFnLfhg,0.0,0.0,NaN
TLpnu9BZNLTuB1ngxjnIpA,0.0,0.0,NaN
vOPnC4XPRSknykbxYIG8Hw,0.02,0.09523809523809523,0.9047619047619048
r9tjKaqLvLKF7PvDnUsFnA,0.03,0.3333333333333333,0.6666666666666666
XIWbu1y3MoqtdPqdglNUEg,0.02,0.2,0.8
pu_AQig2fw40PshvtgONPQ,0.01,0.25,0.75
9hMqNBBpTl3lBy6qCAyu-A,0.0,0.0,1.0
W7Nl3wEibJ5VgFlJLvPA4Q,0.0,0.0,NaN
5-ni6jRdBKI4I6ZVMpMIxQ,0.0,0.0,NaN
n5TbOFpspfiZKHuk5kdqnA,0.0,0.0,1.0
cJlBhBSc-_FJFa_ubY9P0A,0.03,0.5,0.5
bOsE3oqfD0TSiiJSUXF02A,0.0,0.0,1.0
CQ7tEwDL_5jpEJzDKKYv4Q,0.01,0.07142857142857142,0.9285714285714286
7kQa-CO8reE5jZirvN3zLQ,0.0,0.0,1.0
CwLEKnnODT2zSpqzsLojFw,0.0,0.0,1.0
2VhVWgmjlJ0V9S9V0S3buA,0.02,0.16666666666666666,0.8333333333333334
cgRKSmpD7dEWREKI_jZriw,0.0,0.0,NaN
